application_id,candidate_id,department,job_title,job_level,source_channel,region,education_level,gender,recruiter,application_date,years_experience,passed_screening,assessment_score,interview_rounds,offer_extended,offer_accepted,hired,final_stage,rejection_reason,time_to_hire_days,cost_per_applicant
APP-101005,CAND-799826,Finance,Financial Analyst,Mid,LinkedIn,APAC,Bachelor's,Male,F. Antwi,2025-02-18,6.2,True,46.9,0,False,False,False,Screened,Failed Assessment,,3493.29
APP-100441,CAND-497270,Engineering,QA Engineer,Junior,Employee Referral,EMEA,Bachelor's,Male,B. Owusu,2024-06-10,0.6,False,,0,False,False,False,Applied,Rejected at Screening,,1500.15
APP-100631,CAND-782805,Engineering,QA Engineer,Mid,Employee Referral,EMEA,Bachelor's,Male,B. Owusu,2024-07-20,8.7,True,75.3,1,False,False,False,Interview,Rejected at Interview,,1559.23
APP-101089,CAND-711928,Customer Success,Support Specialist,Mid,University/Campus,APAC,Bachelor's,Male,C. Adjei,2025-10-03,4.8,True,70.2,0,False,False,False,Assessment,Rejected at Assessment,,820.28
APP-101386,CAND-780758,Customer Success,Onboarding Specialist,Senior,Company Website,North America,Bachelor's,Male,D. Boateng,2025-02-01,7.2,True,60.0,2,False,False,False,Interview,Rejected at Interview,,460.39
APP-100639,CAND-339047,Engineering,Software Engineer,Mid,LinkedIn,North America,High School,Male,E. Sarpong,2025-01-25,5.1,True,84.7,2,True,True,True,Hired,,62.0,6342.65
APP-101619,CAND-600483,Engineering,Software Engineer,Junior,LinkedIn,APAC,Master's,Male,F. Antwi,2025-06-15,0.2,True,68.9,1,False,False,False,Interview,Rejected at Interview,,4644.23
APP-100723,CAND-599553,Sales,Sales Manager,Junior,University/Campus,North America,High School,Female,D. Boateng,2025-02-03,1.3,False,,0,False,False,False,Applied,Rejected at Screening,,1275.67
APP-101751,CAND-221653,People & Culture,Recruiter,Junior,Employee Referral,North America,Master's,Female,E. Sarpong,2024-11-25,2.6,True,62.4,0,False,False,False,Assessment,Rejected at Assessment,,953.11
APP-100493,CAND-258789,Sales,Account Executive,Mid,Recruitment Agency,EMEA,Master's,Female,B. Owusu,2024-08-24,5.4,True,72.4,3,False,False,False,Interview,Rejected at Interview,,8006.65
APP-101050,CAND-1051924,Finance,Financial Analyst,Mid,Employee Referral,North America,Bachelor's,Female,D. Boateng,2025-08-11,3.1,True,85.8,1,False,False,False,Interview,Rejected at Interview,,955.26
APP-100118,CAND-694314,People & Culture,People Ops Specialist,Senior,Company Website,North America,High School,Male,F. Antwi,2024-11-10,9.7,True,52.1,0,False,False,False,Screened,Failed Assessment,,661.05
APP-101566,CAND-310263,Sales,Account Executive,Mid,LinkedIn,APAC,Bachelor's,Male,B. Owusu,2025-09-16,4.4,True,47.7,0,False,False,False,Screened,Failed Assessment,,2824.95
APP-101081,CAND-1036550,Marketing,Marketing Specialist,Senior,Company Website,North America,Master's,Male,A. Mensah,2025-04-27,9.4,True,60.1,2,False,False,False,Interview,Rejected at Interview,,523.51
APP-101752,CAND-521456,Engineering,DevOps Engineer,Junior,Employee Referral,North America,Bachelor's,Male,A. Mensah,2024-11-06,2.2,False,,0,False,False,False,Applied,Rejected at Screening,,959.92
APP-100889,CAND-994243,Sales,Solutions Consultant,Mid,Company Website,North America,Master's,Male,F. Antwi,2024-09-08,5.0,True,37.3,0,False,False,False,Screened,Failed Assessment,,674.02
APP-101139,CAND-989521,Marketing,Marketing Specialist,Mid,LinkedIn,APAC,Unknown,Female,A. Mensah,2024-01-16,3.5,False,,0,False,False,False,Applied,Rejected at Screening,,3449.0
APP-100414,CAND-494025,Marketing,Content Strategist,Mid,Company Website,North America,Master's,Male,D. Boateng,2025-01-02,3.6,False,,0,False,False,False,Applied,Rejected at Screening,,356.57
APP-101406,CAND-771664,Customer Success,Customer Success Manager,Junior,Recruitment Agency,EMEA,Bachelor's,Female,C. Adjei,2025-07-17,3.5,False,,0,False,False,False,Applied,Rejected at Screening,,4379.4
APP-100770,CAND-306255,Marketing,Marketing Manager,Mid,Employee Referral,APAC,Diploma,Female,F. Antwi,2024-07-03,8.1,False,,0,False,False,False,Applied,Rejected at Screening,,616.11
APP-100804,CAND-491634,Finance,Accountant,Junior,Company Website,APAC,Bachelor's,Female,F. Antwi,2025-04-29,5.4,True,73.8,0,False,False,False,Assessment,Rejected at Assessment,,401.24
APP-100948,CAND-242009,Sales,Sales Manager,Junior,Employee Referral,EMEA,Bachelor's,Male,F. Antwi,2024-12-04,6.0,False,,0,False,False,False,Applied,Rejected at Screening,,759.23
APP-101494,CAND-586346,Sales,Solutions Consultant,Senior,Recruitment Agency,LATAM,High School,Male,F. Antwi,2025-06-11,11.6,False,,0,False,False,False,Applied,Rejected at Screening,,5158.99
APP-100572,CAND-704914,Sales,Sales Development Rep,Senior,LinkedIn,EMEA,Master's,Female,B. Owusu,2024-10-05,5.6,False,,0,False,False,False,Applied,Rejected at Screening,,2260.37
APP-101312,CAND-1005027,People & Culture,Recruiter,Mid,Job Board,North America,Master's,Female,B. Owusu,2025-01-23,3.0,True,52.7,0,False,False,False,Screened,Failed Assessment,,1933.32
APP-101288,CAND-763350,Sales,Sales Development Rep,Senior,Employee Referral,North America,Bachelor's,Male,A. Mensah,2025-07-05,6.8,True,64.0,3,True,True,True,Hired,,50.0,615.88
APP-100672,CAND-1010325,Data & Analytics,Analytics Engineer,Junior,Job Board,Unknown,Bachelor's,Female,A. Mensah,2025-05-06,2.8,True,50.5,0,False,False,False,Screened,Failed Assessment,,3501.31
APP-100399,CAND-887836,Sales,Solutions Consultant,Mid,LinkedIn,North America,Bachelor's,Female,F. Antwi,2024-09-07,5.8,True,57.2,0,False,False,False,Screened,Failed Assessment,,2187.96
APP-100551,CAND-562238,People & Culture,HR Business Partner,Senior,LinkedIn,EMEA,Bachelor's,Female,A. Mensah,2024-12-02,5.8,True,58.5,0,False,False,False,Screened,Failed Assessment,,676.86
APP-100320,CAND-458673,Finance,FP&A Manager,Mid,Employee Referral,North America,Bachelor's,Female,D. Boateng,2024-01-12,3.0,True,85.6,3,True,False,False,Offer,Offer Declined,,1207.88
APP-100469,CAND-839406,Customer Success,Support Specialist,Senior,Recruitment Agency,APAC,Bachelor's,Female,F. Antwi,2024-11-30,6.3,True,77.4,1,False,False,False,Interview,Rejected at Interview,,4841.71
APP-101714,CAND-1141335,Sales,Solutions Consultant,Junior,Recruitment Agency,EMEA,Master's,Male,E. Sarpong,2024-05-11,2.0,False,,0,False,False,False,Applied,Rejected at Screening,,5968.92
APP-101350,CAND-510174,Sales,Solutions Consultant,Mid,Recruitment Agency,North America,Master's,Male,A. Mensah,2024-08-23,3.9,False,,0,False,False,False,Applied,Rejected at Screening,,4857.85
APP-101090,CAND-932949,Engineering,Engineering Manager,Senior,Employee Referral,North America,Bachelor's,Male,A. Mensah,2025-01-10,13.0,False,,0,False,False,False,Applied,Rejected at Screening,,1462.98
APP-101114,CAND-599887,Marketing,Growth Marketer,Senior,Job Board,North America,Bachelor's,Male,F. Antwi,2024-08-05,9.0,False,,0,False,False,False,Applied,Rejected at Screening,,2282.5
APP-100079,CAND-862909,Customer Success,Support Specialist,Mid,Recruitment Agency,North America,Bachelor's,Female,E. Sarpong,2024-09-30,4.5,True,72.4,3,True,True,True,Hired,,62.0,4158.84
APP-100533,CAND-1097141,People & Culture,People Ops Specialist,Junior,Job Board,EMEA,Bachelor's,Male,B. Owusu,2025-07-25,0.0,True,50.1,0,False,False,False,Screened,Failed Assessment,,2071.73
APP-100457,CAND-805731,Customer Success,Customer Success Manager,Senior,LinkedIn,Unknown,Bachelor's,Male,B. Owusu,2024-04-01,10.4,True,56.8,0,False,False,False,Screened,Failed Assessment,,1752.6
APP-100290,CAND-511063,Engineering,DevOps Engineer,Mid,Company Website,EMEA,Master's,Male,A. Mensah,2025-05-12,4.9,True,67.1,0,False,False,False,Assessment,Rejected at Assessment,,573.56
APP-101331,CAND-1069362,Marketing,Marketing Manager,Junior,Company Website,EMEA,Bachelor's,Undisclosed,C. Adjei,2024-06-02,0.9,True,73.0,2,False,False,False,Interview,Rejected at Interview,,619.94
APP-100370,CAND-639586,Sales,Sales Manager,Junior,Job Board,APAC,Diploma,Female,D. Boateng,2025-03-13,0.7,False,,0,False,False,False,Applied,Rejected at Screening,,1856.26
APP-100265,CAND-492467,Data & Analytics,Data Analyst,Senior,Recruitment Agency,EMEA,Bachelor's,Male,A. Mensah,2024-07-06,9.7,False,,0,False,False,False,Applied,Rejected at Screening,,2762.5
APP-101550,CAND-357273,Finance,FP&A Manager,Mid,LinkedIn,EMEA,Master's,Female,B. Owusu,2024-12-03,7.1,False,,0,False,False,False,Applied,Rejected at Screening,,2940.43
APP-100164,CAND-1129598,Finance,Financial Analyst,Mid,Employee Referral,APAC,Bachelor's,Female,A. Mensah,2024-04-21,10.4,False,,0,False,False,False,Applied,Rejected at Screening,,845.61
APP-101200,CAND-270705,Sales,Solutions Consultant,Mid,Job Board,North America,Bachelor's,Male,A. Mensah,2024-08-02,5.5,False,,0,False,False,False,Applied,Rejected at Screening,,804.01
APP-100473,CAND-594995,Engineering,DevOps Engineer,Mid,LinkedIn,APAC,Bachelor's,Female,D. Boateng,2024-12-19,5.5,True,61.9,1,True,True,True,Hired,,36.0,4737.75
APP-100875,CAND-1037395,Engineering,QA Engineer,Mid,Job Board,EMEA,Unknown,Undisclosed,B. Owusu,2024-01-12,6.8,True,71.5,0,False,False,False,Assessment,Rejected at Assessment,,4224.79
APP-100197,CAND-542602,People & Culture,People Ops Specialist,Junior,University/Campus,EMEA,Bachelor's,Male,F. Antwi,2024-08-19,2.5,True,91.7,0,False,False,False,Assessment,Rejected at Assessment,,1439.25
APP-100185,CAND-646249,Marketing,Marketing Specialist,Senior,Recruitment Agency,EMEA,Bachelor's,Female,B. Owusu,2025-05-02,3.4,False,,0,False,False,False,Applied,Rejected at Screening,,9060.8
APP-101211,CAND-1118263,People & Culture,People Ops Specialist,Mid,University/Campus,North America,Bachelor's,Female,B. Owusu,2025-01-25,5.1,False,,0,False,False,False,Applied,Rejected at Screening,,1293.76
APP-100421,CAND-865114,Sales,Account Executive,Senior,Job Board,North America,Diploma,Male,E. Sarpong,2025-07-26,6.8,True,43.7,0,False,False,False,Screened,Failed Assessment,,1890.48
APP-100256,CAND-522338,Marketing,Marketing Specialist,Lead,LinkedIn,North America,Bachelor's,Female,D. Boateng,2024-10-24,11.9,True,35.2,0,False,False,False,Screened,Failed Assessment,,3287.98
APP-100135,CAND-311536,Engineering,Software Engineer,Senior,LinkedIn,EMEA,Master's,Female,F. Antwi,2025-05-27,7.4,False,,0,False,False,False,Applied,Rejected at Screening,,3308.72
APP-101277,CAND-1163932,Data & Analytics,Data Analyst,Mid,LinkedIn,North America,High School,Female,E. Sarpong,2024-09-20,4.1,False,,0,False,False,False,Applied,Rejected at Screening,,4291.16
APP-101232,CAND-877629,People & Culture,Recruiter,Mid,LinkedIn,EMEA,Bachelor's,Male,A. Mensah,2024-10-01,3.0,True,67.6,0,False,False,False,Assessment,Rejected at Assessment,,2250.78
APP-101687,CAND-834811,Data & Analytics,Data Analyst,Senior,Employee Referral,North America,Bachelor's,Male,F. Antwi,2024-12-01,8.0,False,,0,False,False,False,Applied,Rejected at Screening,,999.36
APP-101763,CAND-914830,Engineering,Senior Software Engineer,Mid,Job Board,North America,Bachelor's,Female,A. Mensah,2024-03-09,3.8,True,33.4,0,False,False,False,Screened,Failed Assessment,,3631.03
APP-100866,CAND-229165,Finance,Financial Analyst,Mid,Job Board,EMEA,Bachelor's,Undisclosed,E. Sarpong,2024-09-26,4.1,True,66.3,1,False,False,False,Interview,Rejected at Interview,,4082.87
APP-101606,CAND-1092387,People & Culture,Recruiter,Senior,Job Board,EMEA,Master's,Male,D. Boateng,2025-08-22,9.6,False,,0,False,False,False,Applied,Rejected at Screening,,1762.26
APP-101629,CAND-318814,Customer Success,Onboarding Specialist,Mid,LinkedIn,North America,Diploma,Male,A. Mensah,2024-11-14,4.4,True,73.6,2,False,False,False,Interview,Rejected at Interview,,3262.59
APP-101037,CAND-1062868,People & Culture,People Ops Specialist,Senior,LinkedIn,EMEA,Master's,Male,B. Owusu,2024-12-26,6.9,False,,0,False,False,False,Applied,Rejected at Screening,,1971.71
APP-101767,CAND-949088,Sales,Sales Development Rep,Mid,LinkedIn,EMEA,Bachelor's,Male,E. Sarpong,2025-07-15,4.0,True,77.5,2,True,True,True,Hired,,39.0,5026.45
APP-100049,CAND-714628,Customer Success,Support Specialist,Junior,LinkedIn,EMEA,Master's,Female,E. Sarpong,2025-09-29,0.1,True,60.2,0,False,False,False,Assessment,Rejected at Assessment,,1530.78
APP-100526,CAND-778551,Engineering,Senior Software Engineer,Senior,Job Board,Unknown,Master's,Undisclosed,E. Sarpong,2025-07-16,9.7,False,,0,False,False,False,Applied,Rejected at Screening,,4888.4
APP-100452,CAND-886897,Customer Success,Support Specialist,Junior,Recruitment Agency,North America,Diploma,Female,C. Adjei,2024-03-29,0.0,True,57.0,0,False,False,False,Screened,Failed Assessment,,6038.88
APP-101296,CAND-571481,Engineering,Senior Software Engineer,Junior,Job Board,APAC,Bachelor's,Male,D. Boateng,2024-10-31,1.9,True,45.9,0,False,False,False,Screened,Failed Assessment,,4152.54
APP-100682,CAND-800875,Finance,Accountant,Senior,Employee Referral,EMEA,Master's,Male,F. Antwi,2025-04-16,9.4,True,89.1,0,False,False,False,Assessment,Rejected at Assessment,,1463.61
APP-100462,CAND-858475,Sales,Sales Manager,Senior,LinkedIn,North America,Bachelor's,Male,D. Boateng,2025-09-08,7.9,True,67.0,0,False,False,False,Assessment,Rejected at Assessment,,2434.33
APP-100935,CAND-897053,Data & Analytics,Data Scientist,Mid,Job Board,North America,Bachelor's,Female,B. Owusu,2025-02-01,6.4,True,49.6,0,False,False,False,Screened,Failed Assessment,,3030.96
APP-101662,CAND-966652,Engineering,Senior Software Engineer,Lead,Job Board,North America,Master's,Male,E. Sarpong,2025-04-29,9.6,True,62.8,0,False,False,False,Assessment,Rejected at Assessment,,3110.62
APP-100647,CAND-988523,Engineering,Engineering Manager,Junior,LinkedIn,APAC,Bachelor's,Female,B. Owusu,2024-01-17,0.3,False,,0,False,False,False,Applied,Rejected at Screening,,2612.02
APP-101504,CAND-521814,Engineering,Engineering Manager,Junior,University/Campus,North America,Master's,Female,A. Mensah,2025-06-04,2.4,True,40.7,0,False,False,False,Screened,Failed Assessment,,1745.36
APP-101057,CAND-378294,People & Culture,Recruiter,Junior,University/Campus,North America,Bachelor's,Female,C. Adjei,2025-04-12,0.8,False,,0,False,False,False,Applied,Rejected at Screening,,1176.07
APP-100859,CAND-402197,People & Culture,HR Business Partner,Senior,Employee Referral,North America,Bachelor's,Male,F. Antwi,2024-05-17,6.8,True,84.2,1,True,True,True,Hired,,35.0,1120.82
APP-100247,CAND-750303,Marketing,Growth Marketer,Junior,Employee Referral,EMEA,Diploma,Female,E. Sarpong,2024-07-27,2.1,False,,0,False,False,False,Applied,Rejected at Screening,,723.73
APP-100990,CAND-334641,Sales,Account Executive,Mid,Job Board,North America,Bachelor's,Female,B. Owusu,2025-02-10,8.9,False,,0,False,False,False,Applied,Rejected at Screening,,2958.58
APP-101703,CAND-864348,Sales,Account Executive,Lead,Job Board,APAC,Bachelor's,Male,D. Boateng,2024-09-29,9.6,True,56.8,0,False,False,False,Screened,Failed Assessment,,2846.91
APP-101407,CAND-1061344,Engineering,Engineering Manager,Mid,LinkedIn,North America,Bachelor's,Male,D. Boateng,2024-01-13,7.5,True,79.5,3,False,False,False,Interview,Rejected at Interview,,4477.02
APP-101689,CAND-1068046,Sales,Sales Manager,Junior,Job Board,North America,Bachelor's,Female,B. Owusu,2024-09-10,1.7,True,76.1,2,True,True,True,Hired,,39.0,3150.31
APP-100216,CAND-792944,Marketing,Growth Marketer,Lead,Employee Referral,Unknown,Bachelor's,Male,D. Boateng,2025-01-11,11.8,True,85.0,2,False,False,False,Interview,Rejected at Interview,,1266.9
APP-101779,CAND-411855,Engineering,DevOps Engineer,Senior,Recruitment Agency,North America,Master's,Male,C. Adjei,,7.6,True,64.6,1,True,False,False,Offer,Offer Declined,,10017.29
APP-100543,CAND-214213,Engineering,Senior Software Engineer,Mid,Employee Referral,North America,Bachelor's,Female,E. Sarpong,2024-05-14,2.4,False,,0,False,False,False,Applied,Rejected at Screening,,1221.72
APP-101346,CAND-329416,Customer Success,Support Specialist,Mid,Job Board,North America,High School,Male,F. Antwi,2024-01-31,0.9,True,41.9,0,False,False,False,Screened,Failed Assessment,,1431.36
APP-100438,CAND-761492,Customer Success,Onboarding Specialist,Junior,Company Website,North America,Master's,Female,F. Antwi,2024-07-27,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,383.38
APP-100860,CAND-763080,Engineering,DevOps Engineer,Mid,Employee Referral,Unknown,Master's,Female,A. Mensah,2024-07-20,4.7,True,62.1,0,False,False,False,Assessment,Rejected at Assessment,,905.8
APP-100950,CAND-974939,Engineering,QA Engineer,Junior,Employee Referral,APAC,Diploma,Female,E. Sarpong,2025-10-20,5.0,False,,0,False,False,False,Applied,Rejected at Screening,,1821.51
APP-100326,CAND-213972,Sales,Sales Manager,Senior,Employee Referral,North America,Master's,Male,A. Mensah,2025-09-20,8.4,True,59.2,0,False,False,False,Screened,Failed Assessment,,576.74
APP-100226,CAND-435898,Customer Success,Support Specialist,Junior,LinkedIn,North America,PhD,Male,E. Sarpong,2025-02-17,1.4,False,,0,False,False,False,Applied,Rejected at Screening,,2257.86
APP-101510,CAND-363195,Sales,Solutions Consultant,Mid,Recruitment Agency,APAC,Bachelor's,Female,A. Mensah,2025-08-12,3.7,True,84.4,3,True,False,False,Offer,Offer Declined,,10095.65
APP-100553,CAND-287129,Engineering,Senior Software Engineer,Junior,LinkedIn,EMEA,Diploma,Female,A. Mensah,2024-06-03,3.0,True,68.8,3,True,True,True,Hired,,51.0,6173.95
APP-100061,CAND-372943,Customer Success,Onboarding Specialist,Senior,Company Website,North America,Diploma,Male,B. Owusu,2024-02-10,8.6,True,53.9,0,False,False,False,Screened,Failed Assessment,,595.71
APP-101393,CAND-469549,People & Culture,HR Business Partner,Senior,Job Board,North America,Diploma,Male,A. Mensah,2024-03-12,9.5,True,40.9,0,False,False,False,Screened,Failed Assessment,,2374.77
APP-101665,CAND-337209,Customer Success,Onboarding Specialist,Mid,LinkedIn,North America,Bachelor's,Female,B. Owusu,2024-10-14,7.0,True,79.7,2,True,False,False,Offer,Offer Declined,,3514.87
APP-101765,CAND-571662,Customer Success,Customer Success Manager,Mid,Recruitment Agency,LATAM,PhD,Male,F. Antwi,2024-12-17,2.3,True,56.0,0,False,False,False,Screened,Failed Assessment,,5382.72
APP-100155,CAND-208381,Finance,Accountant,Mid,Company Website,LATAM,Bachelor's,Female,B. Owusu,2024-02-04,8.0,True,58.5,0,False,False,False,Screened,Failed Assessment,,601.46
APP-101463,CAND-241095,Finance,Financial Analyst,Senior,LinkedIn,EMEA,Bachelor's,Male,B. Owusu,2024-10-06,10.7,True,71.9,2,False,False,False,Interview,Rejected at Interview,,5156.09
APP-101196,CAND-757527,Sales,Sales Manager,Mid,LinkedIn,North America,Bachelor's,Female,D. Boateng,2025-01-16,5.4,True,66.0,0,False,False,False,Assessment,Rejected at Assessment,,1422.74
APP-101552,CAND-1061195,Engineering,Senior Software Engineer,Lead,Company Website,EMEA,Bachelor's,Male,A. Mensah,2025-08-05,12.2,True,48.6,0,False,False,False,Screened,Failed Assessment,,150.0
APP-101491,CAND-1029881,Engineering,Senior Software Engineer,Junior,Job Board,APAC,Master's,Female,E. Sarpong,2024-08-16,0.0,False,,0,False,False,False,Applied,Rejected at Screening,,4986.02
APP-101159,CAND-819505,Engineering,QA Engineer,Senior,Recruitment Agency,Unknown,PhD,Female,C. Adjei,2024-08-19,3.8,False,,0,False,False,False,Applied,Rejected at Screening,,7969.41
APP-101489,CAND-528033,Sales,Sales Development Rep,Senior,Job Board,APAC,Diploma,Male,F. Antwi,2024-09-18,12.4,True,51.2,0,False,False,False,Screened,Failed Assessment,,2054.28
